2431	['208', '878', '91', '208', '878']	['722', '878', '391', '208', '878']
2432	['1092', '14', '33', '390', '255', '5631', '599', '1736']	['101', '255']
2433	['3978', '27', '2205', '1978', '11601', '623', '1263', '729']	['3978', '27', '2205', '1978', '0', '1263', '23', '729', '1263']
2434	['230', '3', '433', '230', '249', '5124', '1144', '696', '1066', '660', '985', '16', '13']	['272', '230', '685', '1144', '433', '696', '578', '319', '985']
2435	['12', '8', '47', '224', '102', '3762', '771']	['12', '8', '47', '0', '4331', '3762', '771']
2436	['1382', '1143', '14', '1392', '683', '1382']	['683', '14', '1392', '2131', '1143', '1382']
2437	['6159', '2147', '527', '368', '14', '314', '294']	['368', '76', '564', '717', '2757', '653']
2438	['92', '4', '215', '8772', '627']	['6', '4', '215', '8772', '627']
2439	['853', '1314', '2438', '425', '853', '8771', '3797', '2413', '2438', '52', '351', '1082', '1030']	['52', '150', '351', '1082', '1030', '853', '1314', '2438', '853', '8771', '3797', '2413', '2438']
2440	['6860', '36', '2329', '59', '2103', '694', '3', '139', '32', '6', '297']	['6', '297', '2329', '59', '2103', '694', '139', '32', '3', '6860', '36']
2441	['1058', '3', '1105', '2', '16', '19', '39']	['1058', '3', '1105', '2', '16', '19', '39', '63']
2442	['1277', '377', '8', '181', '551', '751']	['55', '31', '8', '131', '3074', '551', '751']
2443	['1592', '105', '78', '349', '1821', '55', '1374', '3']	['0', '1592', '105', '78', '349', '1821', '55', '1374', '3']
2444	['695', '12', '2485', '149', '712']	['436', '2', '1122', '12', '102', '927', '712']
2445	['3045', '6451', '89']	['3045', '6451', '63', '89']
2446	['204', '4', '90', '21', '202']	['204', '59', '377', '4', '90']
2447	['344', '371', '218', '63']	['0', '6370', '344', '371', '218']
2448	['100', '419', '578', '2661', '3390']	['419', '339', '72', '29']
2449	['103', '204', '90', '1', '1381', '92', '3182', '1781', '67']	['204', '90', '1381', '92', '3182', '1781', '67']
2450	['489', '3', '89', '191', '63', '369']	['1111', '775', '3', '191', '369', '40']
2451	['97', '83', '43', '63']	['1942', '97', '83', '43', '291', '14']
2452	['5090', '9263', '657', '1830', '1107', '1', '16', '410', '152', '216']	['5090', '9263', '657', '1830', '1555', '1', '16', '410', '152', '216']
2453	['287', '1460', '8', '23', '5982', '8909']	['26', '7', '287', '473', '11']
2454	['360', '530', '277', '970']	['1621', '360', '116', '970']
2455	['189', '2', '73', '1433', '2', '545', '176', '119', '93']	['272', '189', '2', '73', '1433', '2', '545', '176', '119', '11']
2456	['458', '4334', '8913', '7578', '130', '1053', '1618', '1540']	['264', '9091', '2168', '1870', '7578', '1638', '285', '543', '140']
2457	['1084', '7183', '138']	['1192', '2942', '5', '7183']
2458	['14', '33', '572', '1100', '744', '538']	['14', '74', '572', '1100', '1045']
2459	['1611', '510', '5505', '4194']	['1611', '510', '5505', '4194', '1280']
2460	['816', '249', '7', '517', '11']	['81', '228', '24', '816', '823', '517', '11']
2461	['92', '103', '78', '196', '166', '168']	['168', '6', '36', '78', '196', '432']
2462	['5267', '23', '505', '3772', '903']	['0', '3772', '59', '90', '1008']
2463	['21', '559', '1', '133', '884', '141']	['77', '559', '21', '112', '133', '884', '423']
2464	['12', '8', '50', '181', '302', '106', '5298', '142', '200', '2', '968', '47', '1', '15', '494', '280']	['366', '181', '405', '160', '0', '149', '15', '2420']
2465	['3588', '2568', '943', '70']	['70', '3588', '2568', '322', '943', '5', '215', '37']
2466	['213', '576', '193', '182']	['601', '596', '1001', '111', '250', '32', '213', '2363']
2467	['60', '633', '742', '370', '227']	['60', '742', '320', '362', '67']
2468	['1746', '704', '5285', '1996', '376']	['704', '5285', '1996', '376', '61']
2469	['335', '41', '153', '5', '460', '151']	['335', '41', '153', '5', '356', '40', '429']
2470	['1556', '3100', '1343', '5153']	['12', '5', '766', '1556', '3100']
2471	['1597', '7173', '17', '342', '350', '2485', '149', '712']	['469', '2485', '149', '712']
2472	['918', '666', '759']	['3505', '918', '666']
2473	['664', '292', '552', '41', '525', '89']	['104', '114', '123', '3', '22', '664', '5023', '735']
2474	['97', '1505', '97', '449', '61', '124', '796', '411', '25', '1', '56']	['1069', '974', '22', '47', '4', '1628', '97', '1', '56']
2475	['30', '50', '3287', '2', '66', '62', '358', '30', '152', '62']	['30', '199', '50', '66', '62', '358', '30', '152', '62']
2476	['426', '13', '46', '109']	['426', '13', '46', '340']
2477	['6', '1270', '297', '204', '36']	['14', '33', '6', '297', '204', '36']
2478	['1664', '55', '8', '954', '7180', '90', '7181', '1', '188', '350']	['1189', '188', '0', '350', '90', '776']
2479	['248', '2025', '5658', '772', '6870', '24', '44']	['68', '2025', '5658', '772', '6870', '24', '44']
2480	['91', '649', '629', '351', '26']	['26', '649', '629', '351']
2481	['92', '4', '319', '304', '52', '262']	['6', '4', '319', '304', '72', '262']
2482	['20', '382', '3053', '2801', '16', '89', '490', '11']	['124', '20', '382', '3053', '2801', '88', '122']
2483	['426', '13', '467', '138']	['46', '13', '5', '452', '109']
2484	['501', '7178', '778', '38', '607']	['0', '11592', '8', '1277', '1471', '17', '342', '2189']
2485	['70', '949', '97', '70']	['4035', '97', '372', '274']
2486	['404', '821', '288', '4', '185', '100', '284', '988']	['100', '284', '988', '8', '4', '185', '16']
2487	['81', '2649', '63', '43']	['81', '2649', '191', '5408']
2488	['2956', '2273', '340', '2556', '763', '184', '52', '3877', '259', '52', '515', '300', '185', '954', '49', '13']	['7048', '2956', '2273', '340', '2556', '763', '184', '52', '3877', '259', '52', '515', '300', '185', '954', '49', '13']
2489	['105', '1627', '1279', '51', '54']	['1279', '171', '51', '11589', '54']
2490	['283', '129', '7', '374', '345', '470', '22', '16', '78', '242']	['283', '129', '7', '374', '6674', '470', '22', '16', '78', '242']
2491	['1808', '2', '7182', '1768', '227']	['2', '7182', '1494', '1441', '9', '227']
2492	['31', '218', '395', '5920', '11']	['51', '3', '218', '395', '5920', '11']
2493	['237', '1933', '86', '155', '8770', '5505', '1754']	['0', '8770', '7', '0', '1754', '2303', '2', '0', '2']
2494	['5756', '4314', '699', '982', '396', '1578']	['5756', '4314', '796', '1846', '27', '1578']
2495	['1753', '41', '7', '27', '525', '1387', '576', '88', '3081', '1065', '328']	['1753', '41', '7', '27', '744', '2136', '576', '88', '3081', '1065', '328']
2496	['935', '463', '710', '501', '48', '20', '382', '14', '5', '1915', '3053', '2801', '10', '229', '281']	['48', '5', '1915', '3053', '2801', '20', '382', '8', '935', '463', '710', '10', '0', '281']
2497	['2128', '2462', '2546', '185', '59', '16', '498', '11']	['2128', '2462', '185', '2462', '2546', '39']
2498	['104', '189', '3', '1504', '173']	['472', '261', '41', '5', '173']
2499	['900', '826', '438', '1138', '967', '311', '1', '16', '19', '146', '18']	['900', '17', '342', '826', '438', '1138', '967', '311', '19', '146', '18']
2500	['601', '504', '767', '463', '99', '101', '64', '2204', '599', '80', '734', '1350']	['601', '504', '101', '767', '463', '99', '64', '27', '53', '599', '80', '734', '341', '9']
2501	['558', '146', '280', '10', '168']	['558', '146', '280', '18']
2502	['197', '556', '169', '1136', '35', '37', '57', '311', '290', '100', '1', '190']	['197', '1136', '11', '35', '37', '14', '33', '100', '1', '17', '190', '57', '311', '290']
2503	['848', '3858', '793', '5472']	['24', '793', '1250']
2504	['895', '4', '190', '163']	['180', '4', '61', '29', '190', '344', '163']
2505	['971', '1213', '84', '71', '64', '1', '133', '233', '84', '41']	['1213', '84', '71', '116', '64', '133', '84', '41']
2506	['3064', '705', '468', '5', '498', '11']	['42', '468', '818', '3064', '9110', '584', '15']
2507	['1585', '15', '55', '84', '71', '615', '1', '250', '196', '166']	['1585', '15', '615', '55', '84', '71', '615', '250', '196', '166']
2508	['108', '3183', '0', '285', '416', '1462', '2222', '209']	['532', '1462', '2222', '3357', '897', '140']
2509	['105', '104', '145', '3', '48', '180', '72', '35']	['105', '104', '145', '3', '145', '1018', '49', '93', '1851', '352']
2510	['1149', '564', '571', '109']	['225', '0', '1149', '5', '564', '571']
2511	['2508', '7577', '589', '634', '38']	['2508', '1513', '4064', '8390']
2512	['92', '4', '319', '304', '52', '262']	['92', '4', '319', '304', '103', '52', '262']
2513	['87', '48', '8', '49', '93', '9', '271', '78', '110']	['87', '48', '8', '93', '9', '271', '78', '110', '708']
2514	['935', '463', '710', '118', '395', '52', '181', '836', '118', '95', '16', '229', '281']	['935', '463', '710', '118', '395', '52', '27', '181', '836', '118', '95', '16', '229', '281']
2515	['279', '48', '46', '8', '817', '8755', '8756', '247', '4059', '247', '111', '359']	['46', '1097', '76', '4', '13']
2516	['2802', '2171', '183', '2', '510', '964', '373', '433', '5', '2780', '3580']	['2802', '2171', '183', '2', '510', '964', '373', '433', '22', '5', '2780', '3580']
2517	['1418', '1390', '8', '2103', '2305', '6863', '1', '248', '1274']	['2616', '1418', '1370', '4', '2616', '677', '1274', '1', '175', '248', '1274']
2518	['950', '2758', '1326', '72', '147', '8757', '682', '1128', '817']	['1128', '950', '2758', '1326', '682', '817']
2519	['204', '4', '90', '21', '202']	['204', '139', '703', '139', '319', '389', '21', '75', '202']
2520	['867', '1766', '1767', '2603']	['867', '756', '1867', '1329']
2521	['103', '1039', '103', '294', '7', '4605', '1106']	['612', '103', '311', '629', '323', '17', '350']
2522	['7161', '169', '1375']	['272', '212', '169', '1375']
2523	['1543', '472', '597', '1', '133', '308', '278']	['1543', '472', '453', '2', '1', '133', '308', '278']
2524	['317', '337', '8776']	['237', '170', '317', '337', '557', '6921', '975']
2525	['320', '2355', '27', '1024', '320', '13']	['6', '836', '320', '1492', '36', '17', '907', '246']
2526	['928', '3', '63', '369']	['3', '89', '63', '369']
2527	['1033', '431', '17', '44']	['1033', '160', '431', '17', '1351', '44']
2528	['1537', '1444', '389', '2821', '199', '1099', '71']	['1444', '389', '2821', '199', '1099', '71', '1537']
2529	['27', '88', '766', '2087', '1326', '1126', '360']	['1126', '539', '360', '1329', '15']
2530	['404', '821', '288', '4', '185', '100', '284', '988']	['314', '131', '528', '100', '170', '284', '988', '76', '4', '185']
2531	['53', '695', '84', '153']	['436', '695', '84', '1630']
2532	['149', '959', '7570', '6414', '2209', '10', '1269']	['1148', '625', '6346', '6414', '2209', '1873', '79', '418']
2533	['196', '202', '588']	['91', '196', '202', '940']
2534	['57', '294', '958', '173']	['102', '57', '612', '311', '5', '173']
2535	['1192', '114', '420', '166']	['491', '1192', '420']
2536	['6220', '8753', '86', '23', '719']	['11615', '851', '6220', '23', '86']
2537	['121', '48', '46', '74', '87', '49', '7191', '26', '162']	['121', '48', '46', '49', '7191', '26', '162']
2538	['5657', '392']	['5657']
2539	['94', '2802', '2171', '3580', '140']	['0', '2171', '3580', '24', '94', '68']
2540	['135', '6861', '244', '408', '329', '3358', '5269', '5900']	['600', '89', '793', '5', '319', '3358', '5269', '385', '1254']
2541	['200', '3128', '99', '66', '184', '78', '7588', '16', '19', '39', '18']	['200', '3128', '99', '66', '184', '78', '7588', '10', '19', '39', '18', '10', '63']
2542	['266', '5277', '1011', '173', '89']	['361', '0', '81', '922', '249', '7', '289', '102']
2543	['157', '103', '243', '88', '59', '226', '157', '60', '16', '78', '103', '846']	['226', '157', '92', '2030', '297', '243', '88', '59', '90']
2544	['149', '6598', '199', '8185', '76', '147', '347', '150']	['7040', '59', '149', '6598', '199', '0', '23', '76', '147', '347', '150']
2545	['304', '6597', '309', '3210']	['529', '1473', '6597', '309', '626', '5485', '2093']
2546	['1154', '414', '168']	['1154', '414', '168', '113']
2547	['363', '46', '76', '4', '2633', '10']	['46', '76', '4', '2633', '72', '1440', '426', '4', '9199']
2548	['488', '40']	['149', '488', '63']
2549	['12', '21', '1194', '164', '1019', '509', '164']	['30', '12', '21', '1194', '164', '6840', '509', '164']
2550	['358', '6559', '3071', '1042', '78', '1172', '2']	['6559', '3071', '509', '285', '1172', '2', '1158']
2551	['248', '25', '714']	['714', '25', '63', '248', '25']
2552	['36', '31', '55', '301', '8', '92', '16', '107', '39']	['60', '55', '36', '31', '236', '39', '5', '107']
2553	['81', '228', '140', '2147', '3600', '140', '916', '150']	['140', '2147', '3600', '140', '916', '81', '228', '150']
2554	['50', '1700', '158', '25', '41', '274']	['158', '25', '41', '212', '131', '253', '274']
2555	['633', '1808', '44']	['338', '633', '1808', '227']
2556	['100', '135', '587', '39']	['29', '1', '39', '135', '587']
2557	['535', '76', '167', '1', '13', '134', '7', '673', '25']	['4', '76', '167', '738', '13', '134', '7', '673', '25']
2558	['266', '216', '93', '5156']	['266', '93', '0', '342', '273', '0', '14']
2559	['144', '3', '675', '43']	['43', '33', '3', '144', '269', '144', '3']
2560	['1198', '41', '12', '8', '25', '137', '751', '186', '142', '132', '161', '144', '25', '137', '41']	['1198', '41', '154', '8', '25', '137', '751', '186', '132', '161', '144', '25', '137', '41']
2561	['643', '514', '2758', '347', '177', '930', '347', '150']	['643', '2892', '113', '514', '4283', '3241', '347', '1', '10', '162']
2562	['465', '323', '16', '8777', '2027', '88']	['323', '388', '1322', '7033', '0', '0']
2563	['702', '4', '104', '31', '1846', '4', '68']	['702', '104', '31']
2564	['643', '514', '2758', '347', '177', '930', '347', '150']	['514', '4283', '643', '126', '347', '150']
2565	['204', '142', '297', '1', '15', '196', '432']	['204', '142', '6', '297', '36', '5', '9']
2566	['535', '76', '167', '1', '13', '134', '7', '673', '25']	['30', '116', '105', '12', '944', '171', '13', '134']
2567	['31', '235', '8', '1563', '811', '1', '5', '78', '196', '432']	['36', '31', '235', '811', '809', '811', '2070', '104']
2568	['407', '2', '697', '149', '3264', '62']	['98', '697', '0', '86', '120', '3264', '62']
2569	['30', '2674', '8', '2162', '8779', '61', '2315', '4', '646']	['1403', '2674', '264', '11602', '579', '61', '2315', '4', '646']
2570	['3064', '705', '468', '5', '498', '11']	['42', '468', '818', '67', '37']
2571	['567', '321', '41', '210']	['321', '893', '29', '70']
2572	['3289', '109']	['1376', '497', '3289', '37', '40']
2573	['653', '69', '5309', '7030', '0', '51', '6587', '25']	['5309', '1177', '6587', '54', '69', '0', '51']
2574	['4726', '320', '227']	['320', '486', '450', '0', '7000', '227']
2575	['535', '76', '167', '1', '13', '134', '7', '673', '25']	['30', '50', '535', '76', '167', '865', '490', '25', '189', '38', '56']
2576	['221', '85', '28', '5694', '2074', '300', '125', '81', '85', '28', '35', '37']	['221', '85', '28', '5694', '2074', '300', '125', '169', '85', '28', '35', '37']
2577	['48', '46', '455', '1186', '2', '239', '387']	['48', '46', '8', '147', '76', '18', '728', '239', '387']
2578	['465', '323', '16', '8777', '2027', '88']	['323', '16', '1157', '2640', '2027', '88', '538']
2579	['1161', '88', '110', '5552']	['1138', '3648', '88', '444']
2580	['48', '267', '572', '156', '14', '693']	['1204', '907', '572', '156', '550', '975']
2581	['120', '200', '2', '25', '101']	['120', '200', '2', '25', '24', '101']
2582	['308', '1634', '201', '147', '9']	['57', '155', '1634', '201', '8', '10', '1306', '9']
2583	['225', '266', '133', '3244', '1001', '1001']	['1803', '11', '225', '266', '430']
2584	['70', '949', '97']	['51', '180', '0', '97', '4330', '93']
2585	['234', '83', '106', '43', '170', '3323', '1', '23', '21', '448', '106', '83']	['21', '106', '83', '22', '83', '43', '3323', '29', '17', '284']
2586	['2767', '8907', '363', '307', '1752', '1', '18']	['2559', '2938', '363', '307', '1752', '1', '150']
2587	['2802', '2171', '3', '7', '19', '496', '1051']	['2802', '2171', '183', '2', '964', '4591', '2802', '2171', '3', '2']
2588	['489', '3', '89', '191', '63', '369']	['489', '3', '191', '369']
2589	['1198', '41', '12', '8', '25', '137', '751', '186', '142', '132', '161', '144', '25', '137', '41']	['1198', '41', '12', '8', '25', '137', '751', '111', '132', '161', '5872', '137', '41']
2590	['221', '190', '1233', '21', '37']	['221', '190', '1233', '21', '1235']
2591	['27', '6437', '553', '270', '832', '691']	['1192', '27', '24', '6437', '553', '270', '10', '832']
2592	['14', '33', '42', '16', '53', '666', '80']	['37', '33', '666', '942']
2593	['928', '3', '429', '369']	['928', '3', '369', '40']
2594	['159', '642', '421']	['642', '9154', '0']
2595	['1472', '500', '1553', '447', '2717', '2', '87', '49', '491', '162']	['1472', '546', '3206', '554', '87', '162']
2596	['704', '5285', '1996', '376']	['1746', '704', '5285', '1996', '376']
2597	['3484', '42', '2176', '2595', '5', '460', '356']	['2595', '2176', '3484', '42', '220']
2598	['5941', '6334', '22', '2577', '63']	['2577', '96', '361', '680', '6334']
2599	['1144', '3111', '998', '805', '69', '107', '1', '182', '464', '2435']	['1144', '105', '1080', '729', '493', '5803']
2600	['43', '33', '157', '6', '786', '5', '78', '196', '432']	['226', '157', '6', '55', '3', '961', '43', '33', '133', '9', '196', '432']
2601	['935', '463', '710', '118', '395', '52', '1', '20', '5448']	['935', '463', '710', '118', '395', '52', '20', '24', '5448']
2602	['42', '8924', '574']	['3068', '40', '155', '2111']
2603	['3865', '463', '438', '38', '179', '48', '601', '87', '275', '10', '162']	['2929', '438', '38', '179', '48', '601', '87', '275', '10', '162']
2604	['1058', '3', '1105', '2', '16', '19', '39']	['1058', '3', '1105', '2', '16', '19', '222']
2605	['1739']	['1739', '249', '7', '7182', '0']
2606	['1738', '331', '617']	['564', '15', '1738', '133', '617']
2607	['407', '2', '697', '149', '3264', '62']	['374', '697', '944', '4', '1582', '62', '1652', '8954']
2608	['43', '33', '157', '6', '786', '5', '78', '196', '432']	['157', '6', '786', '5', '36', '196', '432', '14']
2609	['204', '142', '899', '8', '6', '4', '807']	['211', '204', '297', '4', '807', '102']
2610	['601', '42', '1', '601', '993', '127', '655', '5706', '1521', '993', '3019']	['1726', '3332', '6463', '993', '72', '127', '655', '5706', '1521', '993', '5038']
2611	['38', '175', '500', '1553', '447']	['175', '500', '1553', '447', '38', '588']
2612	['323', '164', '103', '311', '629', '5255', '1106']	['323', '191', '423', '612', '388', '442']
2613	['20', '382', '3053', '2801', '16', '89', '490', '11']	['20', '382', '3053', '2801', '7', '10', '89', '1901', '11']
2614	['1154', '414', '168']	['1154', '414', '168', '67']
2615	['1597', '7173', '17', '342', '350', '2485', '149', '712']	['469', '0', '69', '2485', '712']
2616	['1692', '489', '3', '489', '941', '126', '1040', '5', '162']	['941', '27', '292', '489', '3', '489', '7', '126', '706', '1443', '3611', '162']
2617	['955', '1191', '121', '506', '2', '1', '336', '436', '121', '506']	['1746', '2135', '1788', '1', '436', '549']
2618	['702', '1277', '328', '345', '143', '141', '15', '166']	['77', '702', '377', '60', '15', '345', '6848', '1', '140']
2619	['3127', '1553', '702', '1865', '126', '147', '387']	['398', '3127', '0', '702', '941', '126', '5', '19']
2620	['155', '883', '20', '387']	['883', '20', '17', '342', '2072']
2621	['1503', '1812', '2506', '1890']	['1656', '3107', '1690', '1668', '719']
2622	['770', '1079', '8923', '257', '1462', '7585', '652']	['770', '7', '273', '8923', '257', '1462', '7585', '652']
2623	['1547', '1860', '932', '511', '4', '5', '348', '2167']	['1965', '6', '94', '8', '932', '511', '19', '62']
2624	['413', '1579', '1087', '5', '19', '698']	['475', '413', '514', '1008', '1631', '24', '1579']
2625	['3081', '954', '2221']	['3081', '954', '2221', '269']
2626	['121', '198', '2', '214', '198', '735']	['691', '121', '198', '2', '214', '198', '3435']
2627	['309', '399', '23', '984']	['112', '1251', '399', '309', '0', '139']
2628	['248', '187', '1364', '1', '132', '144', '106']	['106', '15', '144']
2629	['1062', '1599', '179', '126', '876', '941', '1458', '384']	['1062', '1599', '126', '76', '852', '9']
2630	['755', '423', '233', '145', '3', '40', '429', '89']	['145', '3', '191', '1761', '63', '233']
2631	['1808', '2', '7182', '1768', '227']	['7182', '1321', '1808', '394', '503']
2632	['3425', '2179', '181', '6583']	['211', '2554', '1180', '6583', '102']
2633	['385', '428', '346', '1', '3282']	['0', '385', '428', '346', '140']
2634	['363', '46', '76', '4', '2633', '10']	['48', '46', '0', '96', '17', '896', '143']
2635	['70', '949', '97']	['70', '949', '97', '70']
2636	['84', '71', '7', '84', '1941', '9259', '508', '122']	['1213', '84', '136']
2637	['2346', '5646', '86']	['2346', '564', '671']
2638	['4197', '485', '480', '339', '1523']	['368', '480', '455', '339', '250', '1523']
2639	['2392', '323', '872', '1590', '218']	['61', '2392', '323', '872', '1590', '218']
2640	['120', '96', '62', '19']	['120', '2997', '8', '62', '47', '19']
2641	['76', '139', '2551', '739', '68']	['27', '12', '160', '739', '27', '1369', '779', '607', '17', '437']
2642	['3968', '451', '23', '565']	['451', '602', '565', '3968', '579']
2643	['2593', '6864', '1', '192', '1161', '872']	['1161', '872', '2593', '6864', '7', '192']
2644	['14', '33', '683', '1382', '1143']	['1143', '683', '1382', '671', '2275', '2011', '291', '392']
2645	['1077', '1753', '41', '8', '3613', '737', '213']	['0', '1753', '41', '3613', '1863', '213']
2646	['135', '6861', '244', '408', '329', '3358', '5269', '5900']	['0', '982', '5', '4', '5', '329', '3358', '5269', '5900']
2647	['320', '2355', '27', '1024', '320', '13']	['6', '836', '320', '2048', '36', '18']
2648	['149', '959', '7570', '6414', '2209', '10', '1269']	['959', '7570', '6414', '669', '149', '2209', '10', '1269']
2649	['100', '430', '2362']	['100', '2362', '1129']
2650	['11586', '4017', '12', '8', '131', '181', '366', '513', '264', '35', '15', '9']	['6205', '40', '170', '12', '264', '131', '181', '76', '366', '513', '1001', '15', '9']
2651	['469', '8922', '2485', '149', '712', '1504', '350']	['8922', '6368', '14', '33', '2485', '149', '712', '350']
2652	['1922', '1270', '11', '1089', '3994', '110', '2773', '109']	['1089', '3994', '110', '2773', '109', '1922', '1270', '11']
2653	['1171', '1362', '867', '756']	['1802', '647', '756']
2654	['705', '468', '1207']	['6', '468', '148', '43']
2655	['935', '463', '710', '1528', '81', '52', '3267', '395', '7', '181', '20', '382', '2012', '307', '359', '16', '1514', '229', '281']	['935', '463', '710', '1528', '81', '52', '3267', '395', '7', '181', '20', '382', '2012', '307', '359', '16', '1514', '13']
2656	['577', '380', '6', '899', '68']	['4', '686', '6', '297', '112', '140']
2657	['435', '4', '600', '2197']	['435', '27', '600', '435', '2197', '140']
2658	['2485', '695', '12', '149', '712']	['695', '12', '149', '712', '2485']
2659	['2204', '303', '80', '1', '350', '298', '303', '3', '255']	['298', '2834', '3', '210', '80', '112', '0']
2660	['57', '1', '671', '180', '2047', '202']	['57', '1079', '671', '180', '22', '69', '180', '21', '202', '1240']
2661	['36', '1543', '59', '2885', '903']	['1543', '59', '231', '903']
2662	['2048', '14', '33', '365', '3356', '2262', '20', '227', '8768', '9254']	['2048', '3435', '33', '2823', '3356', '20', '624', '8', '868', '9265', '17', '227']
2663	['205', '2540', '5804', '151', '13']	['205', '2540', '11607', '151', '22', '191', '49', '6658', '89']
2664	['7308', '105', '6181', '1778', '214', '1665', '49', '5614', '4573', '2094', '5398', '1778', '179', '4573', '2094', '1121', '111', '132', '1778', '2117', '9']	['855', '27', '6181', '1778', '1665', '2094', '2678', '1778', '1121', '15', '1778', '9']
2665	['668', '779', '1027', '143', '119', '56']	['124', '743', '1246', '11', '1027', '1378', '143']
2666	['611', '2207', '357', '1070']	['2027', '611', '2207', '357', '557', '963']
2667	['1250', '42', '518']	['42', '518', '10', '2469']
2668	['1403', '2674', '264', '11602', '579', '61', '2315', '4', '646']	['815', '507', '0', '1230', '6441', '23', '2674', '264', '0', '1563', '2586', '543', '2315', '4', '646']
2669	['1061', '832', '691']	['906', '8894', '173', '1622']
2670	['344', '378', '1185', '2311', '33']	['169', '1428', '7', '212', '159', '378', '949']
2671	['57', '0', '632', '178', '603', '367', '632', '1525', '177', '87', '5', '19', '18']	['632', '178', '603', '367', '632', '1525', '179', '57', '442', '177', '87', '19', '18']
2672	['50', '245', '51', '25', '61', '30', '134']	['91', '26', '7', '61', '30', '134']
2673	['103', '289', '14', '22', '6', '55', '103', '31']	['36', '273', '43', '60', '55', '31']
2674	['1062', '1599', '179', '126', '9']	['39', '1599', '74', '938', '126', '10', '491', '19', '9']
2675	['21', '106', '83', '109', '53']	['29', '448', '106', '83', '109']
2676	['3443', '97', '89', '2180', '2500', '1164', '5279', '2015', '1602']	['8095', '97', '89', '2180', '2500', '49', '4640', '1602']
2677	['338', '24', '317']	['48', '287', '338', '317']
2678	['12', '6108', '80', '1455', '692']	['869', '58', '30', '116', '2', '863', '12', '22', '261']
2679	['689', '227']	['77', '689', '44']
2680	['4239', '6213', '6859', '533', '500', '2502', '447']	['5949', '0', '3621', '0', '462', '191', '1013', '606']
2681	['226', '1075', '9264', '42', '4', '103', '155', '304', '140']	['226', '1075', '9264', '6', '27', '103', '155', '304', '112', '140']
2682	['636', '462', '187', '3060', '68']	['3858', '636', '462', '1846', '4', '68']
2683	['569', '341', '263', '4242', '49', '24', '1677']	['569', '341', '263', '4242', '24', '1677', '10']
2684	['448', '96', '2', '8918', '25', '13']	['448', '1167', '96', '2', '614', '273', '942']
2685	['123', '279', '48', '46', '619', '1097', '22', '384']	['2559', '2938', '363', '467', '76', '1097', '10', '5591', '15', '9']
2686	['97', '83', '43', '63']	['43', '61', '83', '97']
2687	['1114', '88', '126', '70', '117']	['1114', '659', '249', '7', '126', '70', '117']
2688	['1116', '433', '69', '623', '4977', '1254']	['4', '623', '4977', '1254', '433', '40']
2689	['689', '208', '44']	['689', '227']
2690	['221', '169', '85', '28', '34', '1207', '109']	['221', '169', '85', '28', '34', '1207', '249']
2691	['0', '6866']	['225', '6866', '7573', '0']
2692	['424', '2716', '2442', '8', '131', '181', '519', '102', '194', '1458', '2172', '672', '0', '1158']	['1419', '194', '2716', '5310', '131', '181', '519', '102', '424', '0', '0', '1158', '1932']
2693	['6', '544', '361', '873', '5', '645', '90']	['2583', '5', '1766', '77', '361', '873', '645', '90']
2694	['75', '290', '28', '7', '926', '1748', '1', '165', '202', '7095', '122']	['75', '290', '34', '202', '132', '1748', '4', '920', '13']
2695	['576', '489', '2', '1720', '1212']	['576', '489', '2', '1720', '1212', '110']
2696	['375', '1319', '352', '29', '63']	['431', '1018', '29', '1205']
2697	['21', '1194', '164', '1019', '164', '119', '939']	['21', '1194', '164', '1019', '17', '883', '1724']
2698	['482', '5875', '421']	['269', '482', '5875']
2699	['276', '165', '32', '179', '2258', '1406', '88', '5286', '1489', '2154', '14', '211']	['13', '276', '596', '998', '2258', '1406', '88', '5286', '1489', '2154', '14']
2700	['6', '1270', '297', '204', '36']	['204', '59', '6', '243', '5483', '297', '36', '1', '165', '743']
2701	['349', '244', '3', '276', '191', '39']	['349', '244', '3', '276', '191', '39']
2702	['5', '753', '34', '3108', '109']	['3108', '109', '5451', '5', '753', '34', '58']
2703	['42', '94', '1363', '7166', '111', '42', '4376', '3005', '1086']	['77', '42', '4376', '3005', '1086', '42', '94', '1363', '7166']
2704	['908', '1331', '661', '20', '20', '383', '814', '1162', '16', '197', '15']	['908', '1331', '661', '20', '20', '383', '814', '1162', '10', '497', '11']
2705	['1674', '321']	['100', '379', '1674', '14', '4', '182', '321']
2706	['5088', '45']	['410', '191', '39']
2707	['70', '3588', '2568', '322', '943']	['265', '146', '265', '146', '38', '40']
2708	['6159', '76', '2147', '527', '368', '314']	['2147', '527', '285', '14', '26', '58', '11']
2709	['65', '27', '330', '555']	['27', '330', '555', '65']
2710	['267', '415', '195', '626', '5', '1514', '1941', '1376']	['415', '195', '8', '837', '113', '0', '1376']
2711	['1144', '3111', '998', '805', '69', '107', '1', '182', '464', '2435']	['1144', '3111', '998', '805', '69', '3873', '1', '182', '464', '2435']
2712	['1467', '3332', '3608', '8872', '18', '4', '9', '57', '10']	['631', '3332', '199', '3608', '3502', '116', '40', '4', '9', '720']
2713	['12', '8', '47', '224', '102', '3762', '771']	['47', '224', '1010', '12', '8', '47', '224', '3762', '5667']
2714	['377', '1387', '356', '7185', '2850', '19', '241']	['377', '4264', '6', '1269', '36', '0', '356']
