['7306', '4967', '607']	['2297', '3223', '8441', '86']	0
['6', '1077', '31', '27', '3887', '2382', '23', '207', '6', '75', '71']	['31', '27', '3887', '2382', '314', '294']	0
['144', '305', '144', '140', '81', '38', '182', '38', '40']	['291', '81', '38', '43', '284', '144', '305', '144']	0
['324', '706', '1446', '2032', '8', '2387', '785', '70', '2920', '4715']	['324', '706', '1446', '2032', '8', '2920', '4715', '2387', '785', '70']	1
['665', '59', '90', '776']	['117', '495', '90', '1008']	0
['1652', '317', '1422', '272', '2', '5062']	['896', '317', '95', '195', '17', '2245', '580']	1
['3', '148', '2775']	['3', '148', '315', '94']	1
['54', '73', '163']	['73', '163']	1
['563', '208', '1291', '34', '895']	['208', '1291', '34', '895', '136']	1
['5216', '2741', '4001', '122']	['1510', '371', '122', '7', '371', '122']	0
['312', '60', '88', '15', '644', '724', '157', '103', '10']	['312', '60', '226', '157', '103', '19', '39']	0
['321', '893', '58', '10', '1310', '102']	['26', '321', '1360', '605', '11']	0
['2686', '33', '97', '3467', '567', '97', '56']	['567', '97', '182', '43', '567', '97', '56', '37']	0
['3276', '320', '4', '23', '86', '2', '29', '125', '28']	['4', '23', '86', '1478', '4547', '1143', '320']	0
['20', '127', '42', '459', '20', '2224', '206', '638', '218', '112', '10', '79', '967']	['20', '127', '42', '133', '201', '24', '206']	0
['3288', '1', '1219', '3169']	['3169', '1588', '6497', '1169', '58', '40', '79']	1
['1508', '11', '47', '40', '63']	['1508', '343', '2702', '224', '71', '391']	0
['3', '71', '1253', '200', '2', '826', '998', '805', '69', '107', '182', '464', '2435']	['3914', '3', '7', '133', '32']	0
['6732', '908', '2990', '5524', '2542', '17', '577', '380']	['6732', '514', '908', '2990', '82', '156', '67']	0
['2219', '257', '293', '94', '138']	['2219', '293', '94', '109']	1
['1722', '6897', '7202', '3537', '146']	['1270', '115', '6427', '4586', '3537', '3480', '146']	1
['544', '60', '204', '32', '3455']	['6', '544', '204', '32', '3455']	1
['184', '871', '7251', '1127']	['29', '184', '871', '1127']	1
['116', '348', '158', '1498', '154', '8', '2867', '149', '1', '61', '30', '134']	['348', '245', '1498', '245', '2867', '149', '61', '30', '134']	0
['4216', '179', '1154', '128', '256', '915', '22', '1025', '72', '75', '128', '872']	['60', '117', '256', '128', '915', '332', '60', '5', '135', '1110']	0
['1752', '2767', '22', '38', '3675', '69']	['38', '2767', '22', '3675', '69', '79']	1
['459', '42', '75', '972']	['92', '351', '972', '1', '253', '274']	0
['192', '286', '313', '49', '497', '37']	['353', '6', '286', '313', '192', '37', '605', '136']	0
['269', '344', '1575', '122']	['269', '10743', '1575', '122']	0
['73', '1303', '14', '33', '73', '300', '16', '329', '1431', '62', '2964', '439', '18']	['520', '73', '2480', '8389', '62', '49', '508', '26', '11']	0
['3906', '500', '20', '3441', '595', '183', '42', '459', '20', '365', '638', '218', '112', '10']	['77', '20', '219', '49', '459', '185', '20', '1898', '1385', '638', '218']	0
['160', '2163', '7500', '22', '2706', '1293', '1178', '1177', '9', '76', '1261']	['11056', '1321', '22', '2419', '11057', '340']	0
['365', '1033', '806', '194', '943']	['310', '146', '1033', '806', '4', '284']	0
['487', '30', '968', '47', '5', '497', '37']	['487', '30', '968', '47', '11']	1
['92', '351', '972', '165', '26', '484', '11', '14', '5', '19', '241']	['92', '351', '972', '165', '26', '484', '11', '1', '16', '19', '9', '18']	0
['5397', '285', '596', '27', '885', '10', '13']	['1078', '531', '1257', '11011', '1222', '6737', '8', '4', '885', '3613']	0
['4167', '112', '266']	['4167', '61', '208', '6201', '81', '6201']	0
['148', '94', '99', '474', '1190', '786', '4926']	['148', '94', '408', '120', '167', '316', '291', '167']	0
['782', '127', '365', '4', '197', '214', '67', '20', '38']	['181', '127', '365', '214', '67', '1065', '1155']	0
['493', '2613', '381', '257', '55', '3394', '381', '257', '627']	['257', '3394', '381', '8', '257', '1', '171', '10488', '257', '627']	0
['213', '414', '136']	['254', '78', '213', '275']	0
['434', '47', '615', '170', '41', '55', '84', '71', '23', '5', '72', '1834', '53', '55', '71', '80']	['7158', '41', '55', '84', '71', '56']	0
['615', '434', '47', '224', '71', '4275', '615', '12', '55']	['615', '434', '47', '224', '71', '1', '615', '12', '55']	1
['26', '58', '732', '109', '217', '1915']	['989', '23', '1915', '732', '109']	0
['486', '2722', '106', '83', '34', '7', '25', '137', '47', '224', '102', '284', '332', '64', '456', '419']	['2091', '106', '34', '7', '936', '321', '419']	0
['72', '2844', '211', '75', '180']	['108', '21', '75', '202', '72', '52', '53']	0
['4186', '6853', '8231', '5214', '24', '6117', '682', '175', '1908', '2267', '82']	['4186', '5319', '183', '5214', '61', '1908', '2267', '82', '1676']	1
['539', '306', '47', '87', '796', '1099', '306', '98', '10', '19', '258', '662']	['539', '306', '47', '124', '796', '74', '87', '22', '306', '98', '1', '19', '1021', '662']	1
['2463', '549', '5710', '620', '5588', '467', '150']	['514', '987', '3996', '620', '5588', '467', '150']	1
['2353', '4538', '2', '3321', '1687', '284']	['1704', '3003', '3321', '1687', '503']	1
['37', '3284', '531', '841']	['4', '3284', '531', '841', '37']	1
['50', '817', '139', '4776', '1633', '728', '358', '15', '603', '307', '701']	['426', '1016', '2447', '1128', '817', '479', '119', '109']	0
['135', '587', '110']	['299', '587', '6297', '247']	0
['2409', '1976', '3', '8', '596', '737', '213']	['1976', '6119', '23', '1926', '31', '609', '737', '213']	0
['43', '33', '572', '190', '344', '21']	['100', '572', '190', '895', '43']	1
['1516', '82', '156', '67', '11']	['26', '7', '1516', '82', '156', '67']	1
['75', '326', '459', '75', '71', '49', '233', '884', '31']	['459', '75', '71', '1', '16', '233', '884', '31']	1
['57', '671', '22', '1', '231', '403', '25', '214', '4', '3923', '45']	['183', '4421', '57', '671', '22', '74', '57', '403', '25', '214', '3198', '10', '5058']	0
['436', '1200', '466', '563']	['683', '639', '466']	0
['764', '404', '49', '197', '37']	['497', '37', '404', '288', '84', '71', '7', '764']	1
['2639', '1912', '1624', '38', '16', '13']	['1704', '11009', '2', '2956', '1624', '49', '13']	0
['3561', '2016', '6', '371', '15']	['2950', '2285', '973']	0
['35', '12', '1499', '348', '35']	['12', '28', '1499', '143', '238', '348', '35']	1
['398', '376', '534', '868', '376', '534', '136']	['398', '376', '5912', '376', '534', '759']	1
['121', '3684', '1153', '589', '187', '1974', '2576', '7', '11', '281']	['1974', '2576', '823', '3867', '121', '3684', '1153', '589', '11']	1
['5474', '745', '4', '80', '68']	['121', '1', '24', '80']	1
['24', '819', '3359', '70']	['819', '3359', '5116', '5', '460']	0
['1358', '12']	['24', '1358', '12']	1
['6', '282', '8', '937', '1619']	['77', '6', '937', '1619']	0
['230', '3', '496', '433', '373', '1964', '522', '964', '111', '15', '496', '161', '230', '3', '89']	['230', '3', '496', '433', '373', '1964', '236', '964', '111', '15', '496', '161', '230', '3', '89']	0
['611', '95', '195', '21', '587', '1011', '109']	['287', '7', '95', '195', '923', '21', '587']	0
['115', '5921', '24', '2664', '371', '2910', '37']	['299', '209', '4086', '24', '2664', '11']	1
['272', '338', '95', '17', '914']	['338', '95', '1163', '914']	1
['77', '405', '739', '43']	['405', '739', '43']	1
['1102', '61', '1246', '11', '634', '154', '1102']	['1246', '465', '1658', '58', '904', '4', '16', '154', '1102', '11353', '149', '11354']	0
['187', '834', '2', '252', '188', '295', '322', '176']	['26', '11', '338', '176', '252', '188', '295', '322']	0
['2920', '4715', '10', '70', '324', '706', '1446', '2032', '8', '2387', '785']	['123', '324', '1438', '10', '67', '166']	0
['317', '1251', '557']	['1247', '317', '119']	0
['140', '552', '123', '3', '56']	['104', '1112', '552', '3', '1', '68']	0
['267', '4852', '52', '1', '267', '887', '52', '1049', '24', '184']	['267', '4852', '52', '17', '426', '887', '52', '24', '184']	1
['95', '195', '923', '527', '1382', '368', '4706', '16', '13']	['4040', '96', '144', '34', '527', '1382', '368', '1518', '9691', '1533', '342', '9692']	0
['689', '1648']	['689', '68', '1648']	0
['124', '351', '57', '311', '26', '1244', '22', '5', '1126', '3637', '721']	['556', '57', '311', '5976']	0
['4761', '853', '3797', '2413', '1', '10', '331', '2837']	['853', '3797', '2413', '3456', '2837']	0
['467', '7', '2323', '5750', '271', '19']	['46', '126', '7054', '1400']	0
['230', '3', '496', '230', '1504', '841', '39']	['230', '249', '7', '230', '3', '496', '27', '841', '39']	1
['636', '242', '1999', '23', '4317', '168', '1', '68']	['4317', '168', '636', '242', '1999', '68']	1
['133', '497', '37', '238', '175', '3889']	['287', '7', '3889', '877', '175', '37']	1
['836', '742', '320', '17', '227']	['227', '836', '742', '320']	1
['562', '2', '4137', '2148', '159', '232', '276', '254', '3744', '693']	['276', '254', '3744', '562', '2', '32', '2148', '159', '232', '4302', '13']	1
['955', '1762', '82', '362', '67']	['248', '955', '1762', '82', '362', '67', '89']	1
['615', '434', '47', '810', '8', '5251', '507', '364', '386', '579', '111', '55', '84', '71']	['434', '47', '810', '8', '765', '615', '7260', '71', '1549', '55', '84', '71']	1
['635', '674', '3311', '371', '708']	['359', '674', '3311', '371', '138']	0
['48', '117', '8', '511', '297']	['117', '8', '3155', '2030', '297', '294']	1
['159', '2202', '13', '861']	['1002', '7', '454', '5', '107', '39']	0
['267', '440', '22', '6611']	['267', '670', '2855']	1
['3669', '22', '14', '609', '4425', '24', '1887']	['594', '1887', '24', '415', '5', '1124', '766', '220']	0
['600', '6', '2215', '430', '973']	['6', '4272', '1075', '2027', '183', '447', '133', '53', '80']	0
['815', '96', '1463', '39', '335', '98']	['798', '2914', '335', '98', '39']	1
['27', '53', '154', '1495', '132', '1217', '3468', '799', '1605']	['116', '2204', '12', '1495', '64', '1', '132', '1217', '3468', '799', '1605']	0
['798', '676', '8', '141', '12', '875', '12', '280']	['676', '35', '12', '166']	0
['3313', '1428', '4024', '327', '65']	['9539', '3313', '34', '7', '65']	0
['549', '7449', '5593', '2', '2793', '24', '1927']	['6132', '452', '26', '109', '1927']	0
['6392', '3863', '3503', '1889', '10', '177', '241']	['264', '394', '472', '8887', '11', '110']	0
['240', '453', '2', '16', '1303', '661', '110', '373', '278']	['240', '453', '2', '315', '661', '110', '373', '278']	0
['121', '46', '7', '239', '758', '389', '18', '43']	['3399', '234', '6811', '18', '3399', '18', '758', '43']	0
['738', '2864', '1052', '95']	['2355', '738', '2864', '6', '1052', '13']	0
['602', '565', '1', '331', '1863']	['602', '565', '331', '1863']	1
['170', '234', '2040', '3', '105', '235', '13']	['4914', '2040', '31', '105', '235', '3974', '3', '235']	0
['55', '1002', '76', '74', '193', '13']	['2066', '55', '1002', '5', '19', '26', '275']	0
['73', '188', '593', '1852', '2', '1', '97', '761']	['73', '188', '593', '528', '237', '2', '1', '97', '761']	1
['211', '2530', '246', '102']	['4751', '1831', '246', '693']	1
['14', '5741', '174', '3', '83']	['14', '33', '101', '3', '83']	0
['104', '3685', '2879', '3', '22', '2344', '4342', '4', '67', '354', '74', '193', '18']	['3685', '2879', '3', '1982', '2879', '3', '3485']	0
['1005', '152', '66', '66', '2', '1', '4232', '32', '19', '586', '980', '99']	['1005', '152', '66', '66', '1505', '4232', '32', '19', '586', '980', '99', '79', '523']	1
['248', '742', '82', '362', '67']	['394', '396', '11', '248', '742', '82']	0
['1808', '156', '1129']	['91', '26', '58', '11', '1808', '44']	0
['46', '256', '128', '21', '7111']	['21', '46', '3350', '128', '1252', '1551', '209']	1
['488', '799', '122']	['12', '488', '67']	0
['1237', '78', '451', '3835', '1', '197', '26', '15']	['451', '3835', '40', '1237', '737', '1', '68']	1
['4660', '2', '160', '1476', '6432', '401', '250', '760', '130']	['2', '1476', '1113', '4660', '15', '760']	1
['459', '353', '6', '821', '1513', '1977', '4734', '5', '79']	['459', '2475', '1513', '1977']	0
['558', '7538', '146', '87', '14', '33', '9', '168']	['11369', '146', '9', '49', '3762', '5667']	0
['171', '298', '504', '58', '192', '174', '303']	['492', '2', '1025', '298', '2062', '8833', '2505', '174', '303']	0
['1012', '1991', '886', '5', '173']	['299', '874', '2', '874', '249', '7', '315', '7052', '38']	0
['286', '313', '257', '293', '94', '109']	['2219', '293', '94', '109', '53', '138']	1
['286', '313', '2677', '1219', '1089', '26', '71']	['1219', '286', '313', '2677', '4279', '1089', '26', '71']	1
['601', '25', '1334', '99', '101', '859', '235', '402', '8', '390', '174', '148', '734', '1350']	['2358', '101', '1350', '22', '1', '837', '734', '7000', '390', '1511']	0
['2', '27', '1486', '6', '4567', '2354', '627']	['1017', '2', '315', '1486', '6', '1430', '2']	0
['77', '14', '33', '1791', '4', '176', '2270', '4133', '322']	['389', '387', '7', '10273', '1791', '2270', '4133', '322']	0
['3582', '3419', '1059']	['3419', '444']	1
['208', '44', '466']	['91', '2225', '856', '466']	1
['2430', '118', '88', '7', '679', '5142', '60', '172', '68']	['118', '88', '7', '679', '5142', '60', '172', '1', '24', '2430']	1
['31', '204', '11']	['75', '326', '204', '11']	1
['158', '50', '62', '245', '302', '39', '439']	['50', '158', '25', '245', '1', '17', '919', '439', '302', '62']	0
['29', '481', '83', '84', '38', '83', '210']	['84', '2834', '84', '1', '253', '274']	0
['319', '1224', '330']	['172', '2987', '329', '304']	1
['360', '1132', '21', '113']	['895', '7', '360', '1132', '5', '21']	0
['1464', '3', '170', '210', '276', '751', '1962']	['1464', '71', '1464', '71', '1002', '136']	0
['702', '88', '5191', '4', '703', '139', '304', '15', '9', '68']	['702', '60', '88', '5191', '139', '703', '304', '111', '15', '9']	1
['237', '1178', '5301', '1178', '938', '1356', '5', '1174']	['6308', '1395', '5301', '1075', '1892', '595', '4939', '159']	0
['4650', '1677', '22', '5', '109']	['9306', '2873', '1677']	0
['26', '11', '611', '119', '186']	['611', '4959', '392']	0
['76', '158', '1507', '4816', '106', '83']	['76', '158', '1507', '4816', '106', '56']	1
['6', '574', '24', '1098']	['6', '574', '1098', '110']	1
['669', '149', '1180', '4742', '4120', '77', '1344', '2262']	['927', '1180', '4742', '4120', '2262']	1
['1', '289', '880', '2100', '43']	['2625', '880', '937']	0
['3284', '531', '841', '37']	['37', '3284', '531', '841']	1
['124', '531', '841', '1235']	['124', '531', '841', '163']	1
['4256', '616', '2', '7192', '147', '762', '72', '387']	['5901', '416', '160', '112', '72', '147', '932', '762', '875', '9']	1
['3646', '416', '3037', '363', '102', '15', '5520']	['4526', '4966', '6099', '3037', '1733', '15', '2172', '3392']	1
['91', '1947', '3566', '516', '271', '660', '11']	['91', '1947', '11', '634', '516', '38', '63']	0
['60', '111', '105', '584', '117', '256', '915', '36', '55', '31']	['27', '584', '256', '915', '8043', '60', '111', '55', '75', '71']	1
['12', '280', '773']	['331', '12', '280', '27', '3121', '8395']	0
['219', '57', '2682', '3992', '194', '518']	['219', '111', '57', '2682', '1348', '518']	1
['361', '873', '6', '5365', '1020', '314', '528']	['720', '361', '680', '873', '6', '1020', '693']	1
['901', '118', '225', '395', '52']	['52', '901', '118', '225', '395']	1
['77', '1012', '1991', '886', '63', '735']	['1012', '1991', '886', '735']	1
['310', '94', '220', '53']	['1657', '94', '5', '356']	0
['720', '5330', '802', '1038', '93', '9', '450']	['802', '285', '3766', '1038', '9419', '2882', '512', '9']	0
['30', '152', '386', '1401', '62']	['14', '61', '30', '152', '62']	0
['1857', '234', '1453', '154', '8', '2162', '25', '400']	['1857', '2234', '154', '55', '71', '8', '25', '47', '13']	0
['2', '21', '500', '816']	['816', '816', '2', '5', '37']	1
['2289', '431', '146', '1088', '67']	['1088', '2289', '431', '1', '175', '146']	1
['1148', '3630', '2243', '19', '380']	['11542', '175', '2243', '19', '380']	0
['75', '202', '21', '1484']	['75', '10049', '8487', '1484', '605', '11']	0
['52', '185', '317']	['317', '1251', '119', '143']	0
['1144', '74', '3', '507', '107', '1', '10', '4081', '18']	['1144', '69', '1080', '16', '162']	1
['168', '333', '2', '1995']	['46', '3396', '1995', '9', '168']	0
['475', '1884', '1626', '61', '674']	['1884', '1626', '17', '437']	0
['36', '1280', '1713', '179', '126', '130', '117']	['140', '1280', '70', '117']	1
['12', '34', '277', '4', '1935', '4033']	['12', '34', '7', '277', '1276', '4', '1935']	0
['251', '370', '2128', '881']	['251', '9924', '6708', '309']	0
['725', '1093', '4', '289', '14', '33', '870', '1444', '411']	['139', '725', '1093', '1444', '870']	1
['219', '111', '1887', '57', '1344', '485']	['183', '15', '1887', '57', '1344', '368', '130', '607']	0
['79', '4190', '1610', '2371', '522', '7568', '5', '292', '41']	['79', '4190', '1610', '859', '3351', '6896', '41']	0
['404', '96', '22', '4088', '248', '25', '51']	['1192', '1084', '346', '51']	0
['155', '3861', '5506', '1620', '5', '19', '18']	['155', '1033', '3861', '424', '5', '24', '9']	0
['226', '157', '312', '182', '1387']	['226', '157', '1339', '2136', '58']	0
['3', '7', '32', '2925', '2103', '694', '408', '9', '6', '193', '56']	['6', '3', '7', '32', '2925', '2103', '694', '5', '9', '6', '193', '5796']	1
['121', '2310', '22', '5', '173', '318']	['1412', '121', '49', '173']	0
['552', '1384', '4', '319', '997', '14', '33', '2827', '664', '319']	['552', '3277', '4', '319', '997', '2822', '171', '10501']	0
['36', '2963', '551', '6', '10', '776', '665', '90']	['665', '59', '6', '36', '807']	0
['326', '7', '813', '210', '113', '11']	['813', '210', '113', '326', '823', '11']	1
['29', '4558', '357', '81', '38', '1', '68', '355']	['100', '4558', '357', '81', '38', '1', '68']	1
['49', '173', '102', '46', '256', '2760']	['46', '256', '128', '5', '460', '151']	0
['75', '2880', '7', '1224']	['31', '89', '7', '63', '1224']	0
['1473', '71', '4494', '857', '363', '53']	['1224', '4494', '536']	0
['552', '3277', '4', '319', '997', '2827', '664', '319']	['664', '4', '319', '997', '17', '350', '2196']	0
['2341', '3281', '342', '227']	['237', '4115', '2875', '549', '426', '2469', '17', '227']	1
['5186', '2', '2339', '445', '88', '8', '4', '1994', '10']	['2339', '445', '88', '8', '5186', '2', '4', '1994']	1
['530', '332', '989', '284', '10', '2937', '29', '125', '419']	['989', '1330', '210', '332', '10', '29', '125', '732']	1
['2055', '3329', '244', '735']	['9047', '244', '191']	0
['226', '157', '60', '42', '78', '103', '644', '2264', '112', '140']	['312', '60', '157', '36', '329', '1224']	0
['95', '195', '473', '7', '905', '260', '18']	['473', '195', '2465', '260', '619', '18']	1
['2648', '17', '1786', '5708', '1103']	['2127', '1786', '2', '40', '1622', '2']	1
['269', '370', '3178']	['370', '3178', '471']	1
['73', '163']	['91', '1409', '2', '163', '402']	0
['247', '69', '1486', '1317']	['4', '1486', '1317']	1
['406', '757', '469', '35', '12', '17', '1479']	['50', '757', '35', '12']	0
['2105', '799', '488', '14']	['2105', '799', '488', '43']	1
['20', '183', '42', '459', '20', '1898', '1385', '638', '218', '10']	['20', '183', '42', '1', '408', '459', '20', '10249', '1385', '638', '218']	0
['739', '71', '1079', '676', '21', '2921', '1019']	['646', '71', '1079', '676', '21', '2921', '1019']	0
['12', '22', '870', '400']	['30', '199', '12', '22', '3136', '870', '137']	1
['4534', '289', '1688', '1785', '1321', '550', '3683', '4534', '2', '40', '19', '1021', '18']	['3068', '1907', '1688', '1785', '3638', '2', '4920', '6169', '1630', '523']	0
['2689', '7', '114', '12', '137', '261']	['12', '98', '2689', '203', '137']	0
['1182', '1249', '4210', '181', '1182', '1249', '4', '197', '118', '67', '16', '13']	['91', '2379', '20', '334', '7', '11', '118', '837', '1090']	0
['198', '532', '1308', '1960', '1504', '832', '691']	['1308', '1960', '2917', '11211', '67']	0
['54', '137', '893', '10', '212', '131', '56']	['51', '54', '138']	0
['161', '31', '16', '229', '423']	['161', '31', '16', '229', '110']	1
['1354', '480', '147', '9', '585', '450', '130']	['433', '230', '249', '7', '1121', '480', '9']	0
['139', '470', '792', '139', '66', '119', '14', '168', '66', '59']	['105', '32', '470', '2604', '93', '66', '59']	0
['800', '198', '1230', '246', '330']	['800', '198', '1', '331', '246']	0
['217', '13', '1233', '34', '22', '190', '2587', '143', '142', '679', '216']	['53', '1233', '34', '461', '16', '190', '2306', '2587', '143', '142', '490', '216']	1
['54', '1454', '51', '3191', '124', '796', '288', '411', '22', '336', '54', '2', '474', '6633', '13']	['54', '1454', '51', '3191', '124', '22', '3112', '54', '2', '141', '336', '54', '15', '49', '13']	1
['547', '3', '235', '14', '33', '733', '493', '1910', '660', '997', '68']	['547', '3', '235', '8', '170', '1910', '733', '23', '660', '997']	1
['698', '66', '7', '1301', '399', '688', '66', '62', '399', '1', '688']	['1005', '174', '28', '119', '174', '1378']	0
['204', '36', '505', '1027']	['204', '5389', '1027', '11']	0
['365', '1033', '806', '194', '943']	['365', '1033', '806', '194', '82', '156', '67']	0
['15', '2939', '3261']	['2939', '3261']	0
['1718', '225', '7', '7514', '3', '274', '70']	['10', '70', '1718', '7', '4328', '3', '274']	1
['608', '91', '4034', '225', '164']	['91', '164', '608', '258', '973', '191']	0
['279', '1172', '59', '48', '46', '239', '1', '835']	['279', '1172', '239', '9113', '835']	0
['1204', '1845', '265', '320', '13', '110']	['501', '1845', '265', '320']	1
['430', '258', '11', '1268', '555', '65', '1824']	['65', '6918']	0
['1601', '405', '154', '1', '175', '689']	['405', '154', '1601', '405', '154', '17', '175', '689']	1
['92', '443', '644', '49', '19', '241']	['6', '105', '902', '2613', '78', '644', '10', '168', '924', '9']	0
['426', '416', '717', '236', '10', '72', '319', '854']	['46', '527', '6755', '319', '854', '238', '4597']	0
['114', '7335', '1540', '3789', '337', '305', '10', '1035']	['451', '576', '1540', '1625', '3', '1540', '7336', '305', '363']	1
['158', '1187', '3950', '1271', '106', '61', '83']	['1187', '5784', '154', '245', '5795', '61', '83', '106']	0
['38', '17', '175', '514', '2446', '6', '2733', '82']	['108', '1487', '209', '550', '175', '514', '2446', '6', '2733', '82']	1
['2440', '3', '276', '191', '39']	['2440', '3', '276', '191', '39']	1
['2268', '58', '781', '1218', '9', '124', '11']	['1412', '2268', '22', '1218', '10', '147', '19', '9', '18']	1
['36', '6168', '126', '8', '37', '33', '131', '890', '1395', '78', '2596', '2255', '1951', '4824']	['117', '388', '2150', '10797', '8535', '1951', '10798', '2596', '2255', '147', '1482']	0
['267', '111', '5570', '118', '395', '1649', '52', '135', '2378']	['267', '132', '118', '395', '1649', '52', '135', '2378', '1', '68']	1
['26', '2395', '41', '12', '218', '2320', '1070']	['41', '12', '26', '222', '40']	0
['92', '103', '32', '213', '43']	['32', '36', '78', '213', '14']	0
['53', '121', '666', '80', '138']	['762', '839', '53', '279', '666']	0
['29', '4026', '81', '85', '28', '34']	['81', '85', '4326', '34', '29']	1
['124', '351', '57', '311', '26', '1244', '22', '5', '1126', '3637', '721']	['124', '351', '486', '57', '311', '973', '10', '3637', '721']	1
['2', '1486', '2595', '2977']	['10240', '3131', '6', '1539', '40', '1122']	0
['69', '936']	['29', '156', '8', '186', '9774', '936']	0
['1324', '247', '6069', '627', '26', '11']	['26', '1324', '2390', '627', '11']	1
['42', '2285', '581', '42', '2272']	['42', '2285', '581', '42', '138']	1
['489', '941', '535', '718', '2751', '74', '382', '150']	['489', '941', '535', '718', '2751', '74', '382', '941', '5', '19', '150']	0
['889', '31', '55', '5', '78', '196', '432']	['6', '55', '889', '312', '3', '5', '737', '196', '166']	1
['95', '2054', '227']	['95', '2054', '95', '4073', '44', '482', '1622']	0
['42', '1682', '951', '3186', '88']	['60', '196', '102', '5', '951', '10', '2027', '3186', '88']	1
['195', '977', '1148', '27', '361', '205', '1316']	['539', '95', '195', '27', '361', '205']	1
['92', '435', '68']	['92', '36', '2066', '435', '86']	0
['376', '235', '1275', '7644', '13']	['2192', '602', '2070', '235', '3873']	0
['964', '72', '53', '1354', '14', '465', '1953']	['230', '3', '964', '53', '1354', '16', '744', '14']	1
['65', '207', '620', '564', '671']	['65', '1900', '207', '620', '22', '564', '671']	1
['299', '99', '108', '148', '94', '1837']	['26', '11', '197', '2143', '24', '94', '148']	1
['977', '1148', '195', '5297', '205', '975']	['195', '977', '1148', '27', '361', '205', '1316']	1
['2761', '2461', '475', '541', '25', '7', '231', '586', '24', '101', '101', '215', '274']	['101', '251', '101']	0
['31', '233', '4219', '430', '4438', '48', '673', '2607', '92', '1', '55', '31']	['430', '4438', '131', '104', '31', '14', '48', '673', '1349', '22', '6', '55', '36', '75', '71']	1
['412', '1186', '701', '16', '186', '142', '952']	['46', '18', '701', '2194', '8', '680', '6884']	0
['160', '5640', '4833', '1', '146']	['160', '6209', '4833', '61', '95']	0
['5729', '79', '38', '17', '177', '44']	['5452', '79', '550', '17', '1656', '594', '44']	0
['150', '118', '259', '4789', '124', '52']	['118', '892', '52']	0
['159', '378', '3', '235', '8', '364', '378', '274']	['3254', '26', '102', '159', '378', '9334', '27', '525', '159', '119']	0
['38', '61', '1033', '431', '38']	['175', '1033', '431', '38']	1
['224', '976', '161', '423']	['767', '625', '712', '8360', '264', '108', '296', '712']	0
['3879', '5927', '792']	['91', '3879', '7', '639', '961']	0
['2864', '1353', '4131', '82', '362', '67']	['2864', '1353', '4131', '82', '70']	0
['1592', '27', '3', '32', '349', '1821', '5615', '19', '275']	['107', '1374', '3', '2', '19', '146', '18', '37']	0
['114', '123', '7673', '464', '1349', '5681', '464', '623']	['552', '6101', '464', '236', '23', '5069']	0
['204', '142', '1', '505', '1352']	['36', '204', '505', '309', '495']	1
['2833', '1102']	['2833', '1102', '1899', '1043']	0
['100', '357', '1375', '8', '572', '156', '2913', '79']	['100', '357', '1375', '8', '4', '190', '34', '693']	1
['121', '2991', '3904', '1137', '173']	['987', '2991', '3331', '1137', '173']	1
['782', '2585', '82']	['62', '2585', '503', '143', '131', '130', '95']	0
['76', '4', '787', '149', '4', '47', '488']	['12', '8', '1325', '3228', '149', '254', '488']	1
['1819', '2161', '269']	['1819', '2161']	1
['1164', '5059', '97', '336', '54', '8', '171', '336', '97', '105', '449', '54']	['1508', '2295', '2403', '2603']	0
['73', '1253', '2', '427', '54', '122']	['427', '54', '1541', '14']	0
['479', '89', '2364', '771']	['361', '465', '209', '479', '89']	1
['360', '39', '40']	['360', '45']	0
['14', '123', '232', '480', '5', '354', '9']	['123', '232', '480', '14', '4', '5', '354', '9']	0
['3', '6113', '107', '402', '859', '107', '50', '181', '302', '27', '107', '268', '670']	['13', '859', '1296', '3', '50', '181', '76', '27', '1080', '268', '14']	1
['264', '3504', '625', '112', '2794', '914']	['5477', '927', '82', '362']	0
['48', '46', '6645', '571', '271', '19']	['46', '76', '1097', '4', '9', '256']	0
['12', '8', '2555', '50', '224', '51', '76', '54']	['12', '8', '47', '51', '98', '54']	0
['1148', '98', '3756', '712', '1911', '1069', '54', '252']	['12', '8', '47', '51', '98', '54']	0
['237', '953', '129', '3', '7', '116', '478', '1312', '32', '827', '100', '16', '13']	['283', '129', '7', '3817', '4', '1394', '470', '478', '1312', '32', '1932']	0
['652', '574', '948', '15', '913', '574', '637', '850', '26', '1070']	['2560', '2766', '2446', '79', '1070']	0
['385', '428', '346', '1', '189']	['477', '189', '385', '428', '346']	1
['537', '2725', '595', '371', '110']	['537', '2725', '2725', '110']	1
['1616', '3', '3606', '64', '191', '39']	['385', '2332', '3', '64', '191', '39']	0
['154', '8', '98', '203', '61', '30', '134']	['245', '98', '189', '47', '261', '61', '30', '134']	1
['684', '7', '318', '253', '588']	['684', '2143', '40', '588']	0
['91', '892', '1165']	['91', '9783', '3803', '553']	0
['1204', '4', '78', '985', '433', '2903', '68']	['1204', '4', '78', '985', '14', '433', '2903']	1
['1948', '1986', '27', '584', '882', '3544', '3688', '793']	['882', '2379', '1630']	0
['451', '251', '138', '5941', '4', '1342', '130', '596']	['451', '8', '1630', '355', '8346', '959', '765', '670', '2689', '130', '596']	0
['121', '2310', '735']	['121', '2310', '22', '5', '173', '318']	1
['3964', '221', '515', '440', '140', '26', '720']	['904', '221', '515', '440', '140', '314']	1
